Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;gross margin percentage;gross income;Rating
347-72-6115;B;Mandalay;Member;Female;Sports and travel;$90.74;0.67;0.07;666939.0;16/01/2019;18:03:00;Credit card;4.761.904.762;0.07;0.37
209-61-0206;A;Yangon;Normal;Female;Home and lifestyle;$42.91;0.44;0.24;2252775.0;05/01/2019;17:29:00;Ewallet;4.761.904.762;0.24;0.35
595-27-4851;A;Yangon;Normal;Female;Fashion accessories;$54.28;0.67;0.04;398958.0;27/01/2019;18:05:00;Ewallet;4.761.904.762;0.04;0.88
189-52-0236;A;Yangon;Normal;Male;Electronic accessories;$99.55;0.67;0.78;7316925.0;14/03/2019;12:07:00;Cash;4.761.904.762;0.78;0.6
503-07-0930;C;Naypyitaw;Member;Male;Sports and travel;$58.39;0.67;0.46;4291665.0;23/02/2019;19:49:00;Credit card;4.761.904.762;0.46;0.7
413-20-6708;C;Naypyitaw;Member;Female;Fashion accessories;$51.47;0.0;0.06;540435.0;18/03/2019;15:52:00;Ewallet;4.761.904.762;0.06;0.75
425-85-2085;B;Mandalay;Member;Male;Health and beauty;$54.86;0.44;0.03;288015.0;29/03/2019;16:48:00;Ewallet;4.761.904.762;0.03;0.97
521-18-7827;C;Naypyitaw;Member;Male;Home and lifestyle;$39.39;0.44;0.22;2067975.0;22/01/2019;20:46:00;Credit card;4.761.904.762;0.22;0.78
220-28-1851;A;Yangon;Normal;Male;Home and lifestyle;$34.73;0.11;0.01;72933.0;01/03/2019;18:14:00;Ewallet;4.761.904.762;0.01;0.95
600-38-9738;C;Naypyitaw;Member;Male;Sports and travel;$71.92;0.44;0.0;377.58;17/01/2019;15:05:00;Credit card;4.761.904.762;0.0;0.05
734-91-1155;B;Mandalay;Normal;Female;Electronic accessories;$45.71;0.22;0.15;1439865.0;26/03/2019;10:34:00;Credit card;4.761.904.762;0.15;0.62
451-28-5717;C;Naypyitaw;Member;Female;Home and lifestyle;$83.17;0.56;0.06;523971.0;20/03/2019;11:23:00;Cash;4.761.904.762;0.06;0.55
609-81-8548;A;Yangon;Member;Female;Home and lifestyle;$37.44;0.56;0.03;235872.0;06/02/2019;13:55:00;Credit card;4.761.904.762;0.03;0.32
133-14-7229;C;Naypyitaw;Normal;Male;Health and beauty;$62.87;0.11;0.01;132027.0;01/01/2019;11:43:00;Cash;4.761.904.762;0.01;0.17
534-01-4457;A;Yangon;Normal;Male;Food and beverages;$81.71;0.56;0.05;514773.0;27/01/2019;14:36:00;Credit card;4.761.904.762;0.05;0.67
719-89-8991;A;Yangon;Member;Female;Sports and travel;$91.41;0.44;0.51;4799025.0;25/02/2019;16:03:00;Ewallet;4.761.904.762;0.51;0.52
286-62-6248;B;Mandalay;Normal;Male;Fashion accessories;$39.21;0.33;0.02;164682.0;16/01/2019;20:03:00;Credit card;4.761.904.762;0.02;0.83
339-38-9982;B;Mandalay;Member;Male;Fashion accessories;$59.86;0.11;0.01;125706.0;13/01/2019;14:55:00;Ewallet;4.761.904.762;0.01;0.45
827-44-5872;B;Mandalay;Member;Female;Food and beverages;$54.36;1.0;0.0;570.78;07/02/2019;11:28:00;Credit card;4.761.904.762;0.0;0.35
827-77-7633;A;Yangon;Normal;Male;Sports and travel;$98.09;0.89;0.98;9269505.0;17/02/2019;19:41:00;Cash;4.761.904.762;0.98;0.88
287-83-1405;A;Yangon;Normal;Male;Health and beauty;$25.43;0.56;0.02;160209.0;12/02/2019;19:01:00;Ewallet;4.761.904.762;0.02;0.5
435-13-4908;A;Yangon;Member;Male;Fashion accessories;$86.68;0.78;0.08;728112.0;24/01/2019;18:04:00;Credit card;4.761.904.762;0.08;0.53
857-67-9057;B;Mandalay;Normal;Male;Electronic accessories;$22.95;1.0;0.03;240975.0;06/02/2019;19:20:00;Ewallet;4.761.904.762;0.03;0.7
236-27-1144;C;Naypyitaw;Normal;Female;Food and beverages;$16.31;0.89;0.16;1541295.0;26/03/2019;10:31:00;Ewallet;4.761.904.762;0.16;0.73
892-05-6689;A;Yangon;Normal;Female;Home and lifestyle;$28.32;0.44;0.0;148.68;11/03/2019;13:28:00;Ewallet;4.761.904.762;0.0;0.37
583-41-4548;C;Naypyitaw;Normal;Male;Home and lifestyle;$16.67;0.67;0.13;1225245.0;07/02/2019;11:36:00;Ewallet;4.761.904.762;0.13;0.57
339-12-4827;B;Mandalay;Member;Female;Fashion accessories;$73.96;0.0;0.01;77658.0;05/01/2019;11:32:00;Credit card;4.761.904.762;0.01;0.17
643-38-7867;A;Yangon;Normal;Male;Home and lifestyle;$97.94;0.0;0.01;102837.0;07/03/2019;11:44:00;Ewallet;4.761.904.762;0.01;0.48
308-81-0538;A;Yangon;Normal;Female;Fashion accessories;$73.05;0.33;0.0;306.81;25/02/2019;17:16:00;Credit card;4.761.904.762;0.0;0.15
358-88-9262;C;Naypyitaw;Member;Female;Food and beverages;$87.48;0.56;0.06;551124.0;01/02/2019;18:43:00;Ewallet;4.761.904.762;0.06;0.18
460-35-4390;A;Yangon;Normal;Male;Home and lifestyle;$30.68;0.22;0.01;96642.0;22/01/2019;11:00:00;Ewallet;4.761.904.762;0.01;0.85
343-87-0864;C;Naypyitaw;Member;Male;Health and beauty;$75.88;0.0;0.01;79674.0;03/01/2019;10:30:00;Credit card;4.761.904.762;0.01;0.52
173-50-1108;B;Mandalay;Member;Female;Sports and travel;$20.18;0.33;0.01;84756.0;13/02/2019;12:14:00;Credit card;4.761.904.762;0.01;0.17
243-47-2663;C;Naypyitaw;Member;Male;Electronic accessories;$18.77;0.56;0.01;118251.0;28/01/2019;16:43:00;Credit card;4.761.904.762;0.01;0.25
841-18-8232;B;Mandalay;Normal;Female;Food and beverages;$71.20;0.0;0.0;74.76;05/01/2019;20:40:00;Credit card;4.761.904.762;0.0;0.87
701-23-5550;B;Mandalay;Member;Male;Home and lifestyle;$38.81;0.33;0.02;163002.0;19/03/2019;13:40:00;Ewallet;4.761.904.762;0.02;0.15
647-50-1224;A;Yangon;Normal;Female;Fashion accessories;$29.42;1.0;0.0;308.91;12/01/2019;16:23:00;Ewallet;4.761.904.762;0.0;0.82
541-48-8554;A;Yangon;Normal;Male;Sports and travel;$60.95;0.89;0.61;5759775.0;07/01/2019;12:08:00;Credit card;4.761.904.762;0.61;0.33
539-21-7227;B;Mandalay;Normal;Female;Sports and travel;$51.54;0.44;0.03;270585.0;26/01/2019;17:45:00;Cash;4.761.904.762;0.03;0.03
213-32-1216;A;Yangon;Normal;Female;Electronic accessories;$66.06;0.56;0.04;416178.0;23/01/2019;10:28:00;Cash;4.761.904.762;0.04;0.55
747-58-7183;B;Mandalay;Normal;Male;Fashion accessories;$57.27;0.22;0.19;1804005.0;09/02/2019;20:31:00;Ewallet;4.761.904.762;0.19;0.42
582-52-8065;B;Mandalay;Normal;Female;Fashion accessories;$54.31;0.89;0.54;5132295.0;22/02/2019;10:49:00;Cash;4.761.904.762;0.54;0.82
210-57-1719;B;Mandalay;Normal;Female;Health and beauty;$58.24;0.89;0.06;550368.0;05/02/2019;12:34:00;Cash;4.761.904.762;0.06;0.95
399-69-4630;C;Naypyitaw;Normal;Male;Electronic accessories;$22.21;0.56;0.01;139923.0;07/03/2019;10:23:00;Credit card;4.761.904.762;0.01;0.77
134-75-2619;A;Yangon;Member;Male;Electronic accessories;$19.32;0.67;0.02;142002.0;25/03/2019;18:51:00;Cash;4.761.904.762;0.02;0.48
356-44-8813;B;Mandalay;Normal;Male;Home and lifestyle;$37.48;0.22;0.01;118062.0;20/01/2019;13:45:00;Credit card;4.761.904.762;0.01;0.62
198-66-9832;B;Mandalay;Member;Female;Fashion accessories;$72.04;0.11;0.02;151284.0;04/02/2019;19:38:00;Cash;4.761.904.762;0.02;0.92
283-26-5248;C;Naypyitaw;Member;Female;Food and beverages;$98.52;1.0;0.0;1034.46;30/01/2019;20:23:00;Ewallet;4.761.904.762;0.0;0.08
712-39-0363;A;Yangon;Member;Male;Food and beverages;$41.66;0.56;0.03;262458.0;02/01/2019;15:24:00;Ewallet;4.761.904.762;0.03;0.27
218-59-9410;A;Yangon;Member;Female;Home and lifestyle;$72.42;0.22;0.02;228123.0;29/03/2019;16:54:00;Ewallet;4.761.904.762;0.02;0.7
174-75-0888;B;Mandalay;Normal;Male;Electronic accessories;$21.58;0.89;0.02;203931.0;14/03/2019;12:32:00;Cash;4.761.904.762;0.02;0.55
866-99-7614;C;Naypyitaw;Normal;Male;Food and beverages;$89.20;1.0;0.0;936.6;11/02/2019;15:42:00;Credit card;4.761.904.762;0.0;0.07
134-54-4720;B;Mandalay;Normal;Female;Electronic accessories;$42.42;0.78;0.04;356328.0;30/01/2019;13:58:00;Ewallet;4.761.904.762;0.04;0.28
760-90-2357;A;Yangon;Member;Male;Electronic accessories;$74.51;0.56;0.05;469413.0;20/03/2019;15:08:00;Ewallet;4.761.904.762;0.05;0.17
514-37-2845;B;Mandalay;Normal;Male;Fashion accessories;$99.25;0.11;0.02;208425.0;20/03/2019;13:02:00;Cash;4.761.904.762;0.02;0.83
698-98-5964;A;Yangon;Normal;Female;Food and beverages;$81.21;1.0;0.09;852705.0;17/01/2019;13:01:00;Credit card;4.761.904.762;0.09;0.38
718-57-9773;C;Naypyitaw;Normal;Female;Sports and travel;$49.33;1.0;0.05;517965.0;03/02/2019;16:40:00;Credit card;4.761.904.762;0.05;0.9
651-88-7328;A;Yangon;Normal;Female;Fashion accessories;$65.74;0.89;0.07;621243.0;01/01/2019;13:55:00;Cash;4.761.904.762;0.07;0.62
241-11-2261;B;Mandalay;Normal;Female;Fashion accessories;$79.86;0.67;0.06;586971.0;10/01/2019;10:33:00;Credit card;4.761.904.762;0.06;0.25
408-26-9866;C;Naypyitaw;Normal;Female;Sports and travel;$73.98;0.67;0.06;543753.0;02/03/2019;16:42:00;Ewallet;4.761.904.762;0.06;0.02
834-83-1826;B;Mandalay;Member;Female;Home and lifestyle;$82.04;0.44;0.0;430.71;25/02/2019;17:16:00;Credit card;4.761.904.762;0.0;0.6
343-61-3544;B;Mandalay;Member;Male;Sports and travel;$26.67;1.0;0.03;280035.0;29/01/2019;11:48:00;Cash;4.761.904.762;0.03;0.77
239-48-4278;A;Yangon;Member;Male;Food and beverages;$10.13;0.67;0.08;744555.0;10/03/2019;19:35:00;Ewallet;4.761.904.762;0.08;0.72
355-34-6244;B;Mandalay;Normal;Male;Food and beverages;$72.39;0.11;0.02;152019.0;13/01/2019;19:55:00;Credit card;4.761.904.762;0.02;0.68
550-84-8664;A;Yangon;Normal;Male;Sports and travel;$85.91;0.44;0.48;4510275.0;22/03/2019;14:33:00;Credit card;4.761.904.762;0.48;0.77
339-96-8318;B;Mandalay;Member;Male;Fashion accessories;$81.31;0.67;0.63;5976285.0;01/03/2019;19:49:00;Ewallet;4.761.904.762;0.63;0.38
458-61-0011;B;Mandalay;Normal;Male;Food and beverages;$60.30;0.33;0.0;253.26;20/02/2019;18:43:00;Cash;4.761.904.762;0.0;0.3
592-34-6155;C;Naypyitaw;Normal;Male;Food and beverages;$31.77;0.33;0.01;133434.0;14/01/2019;14:43:00;Ewallet;4.761.904.762;0.01;0.37
797-88-0493;A;Yangon;Normal;Female;Health and beauty;$64.27;0.33;0.03;269934.0;26/03/2019;13:54:00;Cash;4.761.904.762;0.03;0.62
207-73-1363;B;Mandalay;Normal;Male;Health and beauty;$69.51;0.11;0.02;145971.0;01/03/2019;12:15:00;Ewallet;4.761.904.762;0.02;0.68
390-31-6381;C;Naypyitaw;Normal;Male;Food and beverages;$27.22;0.22;0.01;85743.0;07/01/2019;12:37:00;Cash;4.761.904.762;0.01;0.55
443-82-0585;A;Yangon;Member;Female;Health and beauty;$77.68;0.33;0.03;326256.0;01/02/2019;19:54:00;Cash;4.761.904.762;0.03;0.73
339-18-7061;C;Naypyitaw;Member;Female;Fashion accessories;$92.98;0.11;0.02;195258.0;13/02/2019;15:06:00;Credit card;4.761.904.762;0.02;0.67
359-90-3665;B;Mandalay;Member;Female;Fashion accessories;$18.08;0.33;0.01;75936.0;14/01/2019;18:03:00;Credit card;4.761.904.762;0.01;0.92
375-72-3056;B;Mandalay;Normal;Male;Sports and travel;$63.06;0.22;0.02;198639.0;19/01/2019;15:58:00;Ewallet;4.761.904.762;0.02;0.5
127-47-6963;A;Yangon;Normal;Male;Health and beauty;$51.71;0.33;0.02;217182.0;09/03/2019;13:53:00;Credit card;4.761.904.762;0.02;0.97
278-86-2735;A;Yangon;Normal;Female;Food and beverages;$52.34;0.22;0.02;164871.0;27/03/2019;14:03:00;Cash;4.761.904.762;0.02;0.87
695-28-6250;A;Yangon;Normal;Female;Sports and travel;$43.06;0.44;0.02;226065.0;04/02/2019;16:38:00;Ewallet;4.761.904.762;0.02;0.62
379-17-6588;C;Naypyitaw;Normal;Male;Fashion accessories;$59.61;1.0;0.07;625905.0;14/03/2019;11:07:00;Cash;4.761.904.762;0.07;0.22
227-50-3718;A;Yangon;Normal;Male;Health and beauty;$14.62;0.44;0.01;76755.0;04/03/2019;12:23:00;Cash;4.761.904.762;0.01;0.07
302-15-2162;C;Naypyitaw;Member;Male;Health and beauty;$46.53;0.56;0.03;293139.0;03/03/2019;10:54:00;Credit card;4.761.904.762;0.03;0.05
788-07-8452;C;Naypyitaw;Member;Female;Home and lifestyle;$24.24;0.67;0.02;178164.0;27/01/2019;17:38:00;Ewallet;4.761.904.762;0.02;0.9
560-49-6611;A;Yangon;Member;Female;Sports and travel;$45.58;0.0;0.01;47859.0;07/02/2019;14:13:00;Cash;4.761.904.762;0.01;0.97
880-35-0356;A;Yangon;Member;Female;Sports and travel;$75.20;0.22;0.0;236.88;05/02/2019;11:51:00;Ewallet;4.761.904.762;0.0;0.13
585-11-6748;B;Mandalay;Member;Male;Sports and travel;$96.80;0.22;0.0;304.92;15/03/2019;13:05:00;Cash;4.761.904.762;0.0;0.22
470-31-3286;B;Mandalay;Normal;Male;Health and beauty;$14.82;0.22;0.0;46683.0;01/03/2019;11:30:00;Credit card;4.761.904.762;0.0;0.78
152-68-2907;A;Yangon;Normal;Male;Food and beverages;$52.20;0.22;0.0;164.43;15/02/2019;13:30:00;Credit card;4.761.904.762;0.0;0.92
123-35-4896;C;Naypyitaw;Normal;Female;Sports and travel;$46.66;0.89;0.05;440937.0;17/02/2019;19:11:00;Ewallet;4.761.904.762;0.05;0.22
258-69-7810;C;Naypyitaw;Normal;Female;Fashion accessories;$36.85;0.44;0.21;1934625.0;26/01/2019;18:53:00;Cash;4.761.904.762;0.21;0.87
334-64-2006;A;Yangon;Member;Female;Home and lifestyle;$70.32;0.11;0.02;147672.0;24/03/2019;14:22:00;Ewallet;4.761.904.762;0.02;0.93
219-61-4139;C;Naypyitaw;Normal;Male;Electronic accessories;$83.08;0.0;0.01;87234.0;23/01/2019;17:16:00;Ewallet;4.761.904.762;0.01;0.4
881-41-7302;C;Naypyitaw;Normal;Female;Fashion accessories;$64.99;0.0;0.07;682395.0;26/01/2019;10:06:00;Credit card;4.761.904.762;0.07;0.08
373-09-4567;C;Naypyitaw;Normal;Male;Food and beverages;$77.56;1.0;0.0;814.38;14/03/2019;20:35:00;Ewallet;4.761.904.762;0.0;0.48
642-30-6693;B;Mandalay;Normal;Female;Sports and travel;$54.51;0.56;0.04;343413.0;17/03/2019;13:54:00;Ewallet;4.761.904.762;0.04;0.63
484-22-8230;C;Naypyitaw;Member;Female;Fashion accessories;$51.89;0.67;0.4;3813915.0;08/01/2019;20:08:00;Cash;4.761.904.762;0.4;0.08
830-58-2383;B;Mandalay;Normal;Male;Home and lifestyle;$31.75;0.33;0.0;133.35;08/02/2019;15:26:00;Cash;4.761.904.762;0.0;0.77
559-98-9873;A;Yangon;Member;Female;Fashion accessories;$53.65;0.67;0.42;3943275.0;10/02/2019;12:56:00;Ewallet;4.761.904.762;0.42;0.2
544-32-5024;C;Naypyitaw;Member;Female;Food and beverages;$49.79;0.33;0.02;209118.0;28/03/2019;19:16:00;Credit card;4.761.904.762;0.02;0.4
318-12-0304;A;Yangon;Normal;Male;Fashion accessories;$30.61;0.0;0.03;321405.0;23/01/2019;12:20:00;Ewallet;4.761.904.762;0.03;0.2
349-97-8902;B;Mandalay;Member;Male;Food and beverages;$57.89;0.11;0.01;121569.0;17/01/2019;10:37:00;Ewallet;4.761.904.762;0.01;0.82
421-95-9805;A;Yangon;Normal;Female;Electronic accessories;$28.96;0.0;0.0;30408.0;07/02/2019;10:18:00;Credit card;4.761.904.762;0.0;0.37
277-35-5865;C;Naypyitaw;Member;Female;Food and beverages;$98.97;0.89;0.99;9352665.0;09/03/2019;11:23:00;Cash;4.761.904.762;0.99;0.45
789-23-8625;B;Mandalay;Member;Male;Fashion accessories;$93.22;0.22;0.03;293643.0;24/01/2019;11:45:00;Cash;4.761.904.762;0.03;0.53
284-54-4231;C;Naypyitaw;Member;Male;Sports and travel;$80.93;0.0;0.09;849765.0;19/01/2019;16:08:00;Credit card;4.761.904.762;0.09;0.83
443-59-0061;A;Yangon;Member;Male;Food and beverages;$67.45;1.0;0.08;708225.0;03/02/2019;11:25:00;Ewallet;4.761.904.762;0.08;0.03
509-29-3912;A;Yangon;Member;Female;Sports and travel;$38.72;0.89;0.04;365904.0;20/03/2019;12:24:00;Ewallet;4.761.904.762;0.04;0.03
327-40-9673;B;Mandalay;Member;Male;Sports and travel;$72.60;0.56;0.0;457.38;13/01/2019;19:51:00;Cash;4.761.904.762;0.0;0.48
840-19-2096;C;Naypyitaw;Member;Male;Electronic accessories;$87.91;0.44;0.49;4615275.0;14/03/2019;18:10:00;Ewallet;4.761.904.762;0.49;0.07
828-46-6863;A;Yangon;Member;Male;Food and beverages;$98.53;0.56;0.07;620739.0;23/01/2019;11:22:00;Credit card;4.761.904.762;0.07;0.0
641-96-3695;C;Naypyitaw;Member;Female;Fashion accessories;$43.46;0.56;0.03;273798.0;07/02/2019;17:55:00;Ewallet;4.761.904.762;0.03;0.75
420-97-3340;A;Yangon;Normal;Female;Food and beverages;$71.68;0.22;0.02;225792.0;28/03/2019;15:30:00;Credit card;4.761.904.762;0.02;0.87
436-54-4512;A;Yangon;Member;Female;Food and beverages;$91.61;0.0;0.1;961905.0;20/03/2019;19:44:00;Cash;4.761.904.762;0.1;0.97
670-79-6321;B;Mandalay;Member;Female;Home and lifestyle;$94.59;0.67;0.74;6952365.0;17/01/2019;15:27:00;Credit card;4.761.904.762;0.74;0.15
852-62-7105;B;Mandalay;Normal;Female;Fashion accessories;$83.25;1.0;0.09;874125.0;12/01/2019;11:25:00;Credit card;4.761.904.762;0.09;0.07
598-06-7312;B;Mandalay;Member;Male;Fashion accessories;$91.35;0.0;0.1;959175.0;16/02/2019;15:42:00;Cash;4.761.904.762;0.1;0.47
135-13-8269;B;Mandalay;Member;Female;Food and beverages;$78.88;0.11;0.02;165648.0;26/01/2019;16:04:00;Cash;4.761.904.762;0.02;0.85
816-57-2053;A;Yangon;Normal;Male;Sports and travel;$60.87;0.11;0.01;127827.0;09/03/2019;12:37:00;Ewallet;4.761.904.762;0.01;0.78
628-90-8624;B;Mandalay;Member;Male;Health and beauty;$82.58;1.0;0.0;867.09;14/03/2019;14:41:00;Cash;4.761.904.762;0.0;0.17
856-66-2701;A;Yangon;Member;Male;Home and lifestyle;$53.30;0.22;0.02;167895.0;25/01/2019;14:19:00;Ewallet;4.761.904.762;0.02;0.58
308-39-1707;A;Yangon;Normal;Female;Fashion accessories;$12.09;0.0;0.0;126945.0;26/01/2019;18:19:00;Credit card;4.761.904.762;0.0;0.7
149-61-1929;A;Yangon;Normal;Male;Sports and travel;$64.19;1.0;0.07;673995.0;19/01/2019;14:08:00;Credit card;4.761.904.762;0.07;0.45
655-07-2265;A;Yangon;Normal;Male;Electronic accessories;$78.31;0.22;0.26;2466765.0;05/03/2019;16:38:00;Ewallet;4.761.904.762;0.26;0.23
589-02-8023;A;Yangon;Member;Male;Food and beverages;$83.77;0.11;0.02;175917.0;15/01/2019;10:54:00;Credit card;4.761.904.762;0.02;0.5
420-04-7590;B;Mandalay;Normal;Male;Home and lifestyle;$99.70;0.22;0.03;314055.0;18/03/2019;11:29:00;Ewallet;4.761.904.762;0.03;0.12
182-88-2763;B;Mandalay;Member;Male;Food and beverages;$79.91;0.22;0.27;2517165.0;20/03/2019;19:28:00;Credit card;4.761.904.762;0.27;0.17
188-55-0967;B;Mandalay;Member;Male;Health and beauty;$66.47;1.0;0.07;697935.0;15/01/2019;15:01:00;Credit card;4.761.904.762;0.07;0.17
610-46-4100;A;Yangon;Normal;Male;Health and beauty;$28.95;0.67;0.23;2127825.0;03/03/2019;20:31:00;Credit card;4.761.904.762;0.23;0.33
318-81-2368;C;Naypyitaw;Normal;Female;Electronic accessories;$46.20;0.0;0.0;48.51;19/03/2019;12:16:00;Cash;4.761.904.762;0.0;0.38
364-33-8584;B;Mandalay;Member;Female;Food and beverages;$17.63;0.44;0.1;925575.0;08/03/2019;15:27:00;Cash;4.761.904.762;0.1;0.75
665-63-9737;B;Mandalay;Normal;Male;Fashion accessories;$52.42;0.22;0.02;165123.0;27/02/2019;17:36:00;Ewallet;4.761.904.762;0.02;0.58
695-09-5146;B;Mandalay;Member;Female;Food and beverages;$98.79;0.22;0.33;3111885.0;23/02/2019;20:00:00;Ewallet;4.761.904.762;0.33;0.4
155-45-3814;C;Naypyitaw;Member;Female;Electronic accessories;$88.55;0.78;0.0;743.82;19/03/2019;15:29:00;Ewallet;4.761.904.762;0.0;0.12
794-32-2436;B;Mandalay;Member;Male;Electronic accessories;$55.67;0.11;0.01;116907.0;27/03/2019;15:08:00;Ewallet;4.761.904.762;0.01;0.33
131-15-8856;C;Naypyitaw;Member;Female;Food and beverages;$72.52;0.78;0.06;609168.0;30/03/2019;19:26:00;Credit card;4.761.904.762;0.06;0.0
273-84-2164;C;Naypyitaw;Member;Male;Electronic accessories;$12.05;0.44;0.07;632625.0;16/02/2019;15:53:00;Ewallet;4.761.904.762;0.07;0.25
706-36-6154;A;Yangon;Member;Male;Home and lifestyle;$19.36;0.89;0.02;182952.0;18/01/2019;18:43:00;Ewallet;4.761.904.762;0.02;0.78
778-89-7974;C;Naypyitaw;Normal;Male;Health and beauty;$70.21;0.56;0.05;442323.0;30/03/2019;14:58:00;Cash;4.761.904.762;0.05;0.57
574-31-8277;B;Mandalay;Member;Male;Fashion accessories;$33.63;0.0;0.04;353115.0;20/03/2019;19:55:00;Cash;4.761.904.762;0.04;0.27
859-71-0933;C;Naypyitaw;Member;Female;Sports and travel;$15.49;0.11;0.0;32529.0;16/01/2019;15:10:00;Cash;4.761.904.762;0.0;0.38
740-11-5257;C;Naypyitaw;Normal;Male;Electronic accessories;$24.74;1.0;0.0;259.77;24/02/2019;16:44:00;Cash;4.761.904.762;0.0;0.52
369-82-2676;B;Mandalay;Normal;Male;Electronic accessories;$75.66;0.44;0.04;397215.0;15/01/2019;18:22:00;Ewallet;4.761.904.762;0.04;0.63
563-47-4072;B;Mandalay;Normal;Female;Health and beauty;$55.81;0.56;0.04;351603.0;22/01/2019;11:52:00;Cash;4.761.904.762;0.04;0.98
742-04-5161;A;Yangon;Member;Male;Home and lifestyle;$72.78;1.0;0.0;764.19;03/02/2019;17:24:00;Cash;4.761.904.762;0.0;0.55
149-15-7606;B;Mandalay;Member;Male;Sports and travel;$37.32;0.89;0.04;352674.0;06/03/2019;15:31:00;Ewallet;4.761.904.762;0.04;0.18
133-77-3154;B;Mandalay;Member;Male;Fashion accessories;$60.18;0.33;0.03;252756.0;16/02/2019;18:04:00;Credit card;4.761.904.762;0.03;0.9
169-52-4504;A;Yangon;Normal;Female;Electronic accessories;$15.69;0.22;0.05;494235.0;14/03/2019;14:13:00;Credit card;4.761.904.762;0.05;0.3
250-81-7186;C;Naypyitaw;Normal;Female;Electronic accessories;$99.69;0.0;0.11;1046745.0;27/02/2019;10:23:00;Credit card;4.761.904.762;0.11;0.67
562-12-5430;A;Yangon;Member;Female;Fashion accessories;$88.15;0.22;0.29;2776725.0;18/01/2019;10:11:00;Ewallet;4.761.904.762;0.29;0.65
816-72-8853;A;Yangon;Member;Female;Sports and travel;$27.93;0.44;0.16;1466325.0;29/01/2019;15:48:00;Cash;4.761.904.762;0.16;0.32
491-38-3499;A;Yangon;Member;Male;Fashion accessories;$55.45;0.0;0.06;582225.0;26/02/2019;17:46:00;Credit card;4.761.904.762;0.06;0.15
322-02-2271;B;Mandalay;Normal;Female;Sports and travel;$42.97;0.22;0.14;1353555.0;03/02/2019;11:46:00;Cash;4.761.904.762;0.14;0.88
842-29-4695;C;Naypyitaw;Member;Male;Sports and travel;$17.14;0.67;0.01;125979.0;16/01/2019;12:07:00;Credit card;4.761.904.762;0.01;0.65
725-67-2480;B;Mandalay;Member;Female;Fashion accessories;$58.75;0.56;0.04;370125.0;24/03/2019;18:14:00;Credit card;4.761.904.762;0.04;0.32
641-51-2661;C;Naypyitaw;Member;Female;Food and beverages;$87.10;1.0;0.0;914.55;12/02/2019;14:45:00;Credit card;4.761.904.762;0.0;0.98
714-02-3114;C;Naypyitaw;Normal;Female;Sports and travel;$98.80;0.11;0.0;207.48;21/02/2019;11:39:00;Cash;4.761.904.762;0.0;0.62
518-17-2983;A;Yangon;Normal;Female;Fashion accessories;$48.63;0.33;0.02;204246.0;04/02/2019;15:44:00;Ewallet;4.761.904.762;0.02;0.6
779-42-2410;B;Mandalay;Member;Male;Food and beverages;$57.74;0.22;0.02;181881.0;20/02/2019;13:06:00;Ewallet;4.761.904.762;0.02;0.62
190-14-3147;B;Mandalay;Normal;Female;Health and beauty;$17.97;0.33;0.01;75474.0;23/02/2019;20:43:00;Ewallet;4.761.904.762;0.01;0.4
408-66-6712;C;Naypyitaw;Member;Female;Health and beauty;$47.71;0.56;0.03;300573.0;16/02/2019;14:19:00;Ewallet;4.761.904.762;0.03;0.07
679-22-6530;B;Mandalay;Normal;Female;Sports and travel;$40.62;0.11;0.01;85302.0;17/01/2019;10:01:00;Credit card;4.761.904.762;0.01;0.02
588-47-8641;A;Yangon;Member;Male;Fashion accessories;$56.04;1.0;0.0;588.42;14/01/2019;19:30:00;Ewallet;4.761.904.762;0.0;0.07
642-61-4706;B;Mandalay;Member;Male;Food and beverages;$93.40;0.11;0.0;196.14;30/03/2019;16:34:00;Cash;4.761.904.762;0.0;0.25
576-31-4774;B;Mandalay;Normal;Female;Health and beauty;$73.41;0.22;0.25;2312415.0;02/03/2019;13:10:00;Ewallet;4.761.904.762;0.25;0.0
556-41-6224;C;Naypyitaw;Normal;Male;Health and beauty;$33.64;0.78;0.03;282576.0;15/02/2019;17:10:00;Credit card;4.761.904.762;0.03;0.88
811-03-8790;A;Yangon;Normal;Female;Electronic accessories;$45.48;1.0;0.0;477.54;01/03/2019;10:22:00;Credit card;4.761.904.762;0.0;0.13
242-11-3142;B;Mandalay;Member;Male;Fashion accessories;$83.77;0.11;0.02;175917.0;24/02/2019;19:57:00;Cash;4.761.904.762;0.02;0.1
752-23-3760;B;Mandalay;Member;Female;Sports and travel;$64.08;0.67;0.05;470988.0;19/02/2019;19:29:00;Credit card;4.761.904.762;0.05;0.55
274-05-5470;A;Yangon;Member;Female;Food and beverages;$73.47;0.33;0.03;308574.0;23/02/2019;18:30:00;Cash;4.761.904.762;0.03;0.33
648-94-3045;C;Naypyitaw;Normal;Male;Health and beauty;$58.95;1.0;0.07;618975.0;07/02/2019;14:27:00;Ewallet;4.761.904.762;0.07;0.68
130-67-4723;A;Yangon;Member;Male;Food and beverages;$48.50;0.56;0.0;305.55;11/01/2019;13:57:00;Ewallet;4.761.904.762;0.0;0.9
528-87-5606;B;Mandalay;Member;Female;Electronic accessories;$39.48;0.0;0.0;41454.0;12/02/2019;19:43:00;Cash;4.761.904.762;0.0;0.42
